Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (å¡C),Temp Flag,Dew Point Temp (å¡C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-22 16:00,2019,6,22,16:00,19.9,,11.5,,58,,33,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-22 17:00,2019,6,22,17:00,20,,12,,60,,36,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-22 18:00,2019,6,22,18:00,18.9,,10.7,,59,,33,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-22 19:00,2019,6,22,19:00,18.5,,9.7,,57,,34,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-22 20:00,2019,6,22,20:00,18.4,,10.6,,60,,1,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-22 21:00,2019,6,22,21:00,16.4,,10.6,,69,,3,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-22 22:00,2019,6,22,22:00,14.1,,11.1,,82,,16,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-22 23:00,2019,6,22,23:00,13.6,,11.1,,85,,18,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 0:00,2019,6,23,0:00,11.9,,11.1,,95,,22,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 1:00,2019,6,23,1:00,12.4,,12.1,,98,,23,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 2:00,2019,6,23,2:00,11.3,,11.2,,100,,23,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 3:00,2019,6,23,3:00,10.7,,10.7,,100,,23,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 4:00,2019,6,23,4:00,10.2,,10.2,,100,,24,,3,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 5:00,2019,6,23,5:00,10.5,,10.5,,100,,24,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 6:00,2019,6,23,6:00,12.3,,11.3,,94,,29,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 7:00,2019,6,23,7:00,14.7,,10.4,,76,,33,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 8:00,2019,6,23,8:00,16.3,,10.5,,69,,33,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 9:00,2019,6,23,9:00,17.7,,9.9,,61,,29,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 10:00,2019,6,23,10:00,18.5,,9.4,,55,,28,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 11:00,2019,6,23,11:00,19.5,,11.7,,61,,27,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 12:00,2019,6,23,12:00,19.6,,10.5,,56,,28,,16,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 13:00,2019,6,23,13:00,20.9,,10.2,,50,,31,,16,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 14:00,2019,6,23,14:00,20.3,,9.8,,51,,31,,18,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 15:00,2019,6,23,15:00,16.5,,9.2,,62,,33,,20,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 16:00,2019,6,23,16:00,17.5,,9.1,,58,,31,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 17:00,2019,6,23,17:00,18.2,,8.5,,53,,31,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 18:00,2019,6,23,18:00,18.4,,9,,54,,32,,21,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 19:00,2019,6,23,19:00,17.6,,9.8,,60,,34,,26,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 20:00,2019,6,23,20:00,16,,8.5,,61,,30,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 21:00,2019,6,23,21:00,14.3,,8.2,,66,,30,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 22:00,2019,6,23,22:00,13.2,,9.2,,77,,28,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-23 23:00,2019,6,23,23:00,12.6,,10.5,,87,,28,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 0:00,2019,6,24,0:00,13.1,,10.5,,84,,29,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 1:00,2019,6,24,1:00,12.7,,10.4,,86,,28,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 2:00,2019,6,24,2:00,12.7,,9.9,,83,,29,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 3:00,2019,6,24,3:00,12.9,,9.1,,78,,30,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 4:00,2019,6,24,4:00,12.5,,9.6,,83,,30,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 5:00,2019,6,24,5:00,12.2,,10.6,,90,,29,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 6:00,2019,6,24,6:00,12.2,,11.2,,94,,28,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 7:00,2019,6,24,7:00,12.1,,11.7,,97,,29,,16,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 8:00,2019,6,24,8:00,11.3,,11.3,,100,,29,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 9:00,2019,6,24,9:00,11.5,,11.5,,100,,29,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 10:00,2019,6,24,10:00,12,,12,,100,,29,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 11:00,2019,6,24,11:00,12.5,,12.4,,99,,28,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 12:00,2019,6,24,12:00,14.5,,12.7,,89,,29,,16,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 13:00,2019,6,24,13:00,15.1,,12.6,,85,,29,,19,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 14:00,2019,6,24,14:00,14.3,,12,,86,,27,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 15:00,2019,6,24,15:00,15.8,,11.2,,74,,29,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 16:00,2019,6,24,16:00,14,,11.2,,83,,31,,16,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 17:00,2019,6,24,17:00,15.8,,11.7,,77,,30,,16,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 18:00,2019,6,24,18:00,14,,12.7,,92,,32,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 19:00,2019,6,24,19:00,14.1,,13.1,,93,,31,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 20:00,2019,6,24,20:00,13.5,,13.3,,99,,31,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 21:00,2019,6,24,21:00,12.1,,12,,100,,29,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 22:00,2019,6,24,22:00,12.2,,12.2,,100,,28,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-24 23:00,2019,6,24,23:00,12,,12,,100,,29,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 0:00,2019,6,25,0:00,12,,12,,100,,29,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 1:00,2019,6,25,1:00,12.1,,12.1,,100,,29,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 2:00,2019,6,25,2:00,12.2,,12.2,,100,,31,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 3:00,2019,6,25,3:00,12.1,,12,,100,,32,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 4:00,2019,6,25,4:00,12,,12,,100,,32,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 5:00,2019,6,25,5:00,11.9,,11.8,,100,,32,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 6:00,2019,6,25,6:00,11.9,,11.9,,100,,31,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 7:00,2019,6,25,7:00,12.3,,12.3,,100,,30,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 8:00,2019,6,25,8:00,12.5,,12.5,,100,,31,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 9:00,2019,6,25,9:00,13,,13,,100,,31,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 10:00,2019,6,25,10:00,14.3,,13.4,,94,,31,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 11:00,2019,6,25,11:00,16.3,,13.2,,82,,33,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 12:00,2019,6,25,12:00,16.3,,11.6,,74,,33,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 13:00,2019,6,25,13:00,15.3,,13.2,,87,,35,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 14:00,2019,6,25,14:00,13.8,,13.4,,97,,30,,3,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 15:00,2019,6,25,15:00,15.3,,13.6,,89,,24,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 16:00,2019,6,25,16:00,14.3,,13.1,,93,,35,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 17:00,2019,6,25,17:00,15.7,,13.3,,86,,25,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 18:00,2019,6,25,18:00,16.3,,14,,86,,35,,3,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 19:00,2019,6,25,19:00,17.8,,11.4,,66,,29,,3,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 20:00,2019,6,25,20:00,16.4,,12.4,,77,,0,,1,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 21:00,2019,6,25,21:00,14.3,,13.7,,96,,30,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 22:00,2019,6,25,22:00,13.4,,13.4,,100,,31,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-25 23:00,2019,6,25,23:00,11.9,,11.9,,100,,28,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 0:00,2019,6,26,0:00,11.6,,11.6,,100,,28,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 1:00,2019,6,26,1:00,10.3,,10.3,,100,,20,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 2:00,2019,6,26,2:00,9.5,,9.5,,100,,,,0,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 3:00,2019,6,26,3:00,9.4,,9.4,,100,,19,,3,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 4:00,2019,6,26,4:00,8.7,,8.7,,100,,0,,1,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 5:00,2019,6,26,5:00,9.7,,9.7,,100,,24,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 6:00,2019,6,26,6:00,10.7,,10.7,,100,,22,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 7:00,2019,6,26,7:00,11.4,,11.4,,100,,22,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 8:00,2019,6,26,8:00,13.2,,13.2,,100,,24,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 9:00,2019,6,26,9:00,16.2,,14.3,,89,,26,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 10:00,2019,6,26,10:00,17.6,,12.1,,70,,27,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 11:00,2019,6,26,11:00,18.1,,12.9,,72,,28,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 12:00,2019,6,26,12:00,18.4,,12.3,,68,,29,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 13:00,2019,6,26,13:00,18.4,,12.9,,71,,35,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 14:00,2019,6,26,14:00,18.3,,10.9,,62,,7,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 15:00,2019,6,26,15:00,20.3,,11,,55,,2,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 16:00,2019,6,26,16:00,16.4,,9,,62,,21,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 17:00,2019,6,26,17:00,14.8,,13,,89,,34,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 18:00,2019,6,26,18:00,13.7,,13.7,,100,,34,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 19:00,2019,6,26,19:00,14.1,,13.9,,99,,35,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 20:00,2019,6,26,20:00,13.7,,13.7,,100,,9,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 21:00,2019,6,26,21:00,13.4,,12.9,,97,,8,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 22:00,2019,6,26,22:00,11.6,,11.6,,100,,18,,2,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-26 23:00,2019,6,26,23:00,10.9,,10.9,,100,,26,,2,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 0:00,2019,6,27,0:00,10.4,,10.4,,100,,31,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 1:00,2019,6,27,1:00,10.5,,10.5,,100,,2,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 2:00,2019,6,27,2:00,9.1,,9.1,,100,,5,,1,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 3:00,2019,6,27,3:00,8.7,,8.7,,100,,,,0,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 4:00,2019,6,27,4:00,9,,9,,100,,11,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 5:00,2019,6,27,5:00,9.5,,9.5,,100,,36,,3,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 6:00,2019,6,27,6:00,10.4,,10.4,,100,,1,,3,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 7:00,2019,6,27,7:00,11.9,,11.8,,100,,,,0,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 8:00,2019,6,27,8:00,13.5,,13.5,,100,,6,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 9:00,2019,6,27,9:00,15,,13.8,,93,,6,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 10:00,2019,6,27,10:00,16.3,,14.7,,90,,6,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 11:00,2019,6,27,11:00,18.1,,11.6,,66,,8,,16,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 12:00,2019,6,27,12:00,19.4,,11.3,,60,,10,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 13:00,2019,6,27,13:00,18.8,,11.4,,62,,11,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 14:00,2019,6,27,14:00,19.3,,12.7,,66,,9,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 15:00,2019,6,27,15:00,19.5,,13,,66,,8,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 16:00,2019,6,27,16:00,19.3,,13.1,,67,,10,,21,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 17:00,2019,6,27,17:00,18.9,,12.6,,67,,9,,16,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 18:00,2019,6,27,18:00,18.3,,9.5,,57,,9,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 19:00,2019,6,27,19:00,16.7,,13,,79,,12,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 20:00,2019,6,27,20:00,16.1,,15,,93,,10,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 21:00,2019,6,27,21:00,15.8,,15.4,,98,,10,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 22:00,2019,6,27,22:00,14.3,,14.2,,100,,5,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-27 23:00,2019,6,27,23:00,14.7,,14.7,,100,,7,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 0:00,2019,6,28,0:00,14.7,,14.7,,100,,10,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 1:00,2019,6,28,1:00,14.3,,14.3,,100,,8,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 2:00,2019,6,28,2:00,14.6,,14.6,,100,,9,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 3:00,2019,6,28,3:00,14.6,,14.6,,100,,11,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 4:00,2019,6,28,4:00,14.5,,14.5,,100,,11,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 5:00,2019,6,28,5:00,14.2,,14.2,,100,,11,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 6:00,2019,6,28,6:00,14.4,,14.4,,100,,12,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 7:00,2019,6,28,7:00,14.7,,14.7,,100,,14,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 8:00,2019,6,28,8:00,16,,15.9,,100,,14,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 9:00,2019,6,28,9:00,17.8,,15.6,,87,,16,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 10:00,2019,6,28,10:00,18.5,,12.4,,67,,18,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 11:00,2019,6,28,11:00,19.4,,11.1,,58,,23,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 12:00,2019,6,28,12:00,20.4,,11.6,,57,,23,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 13:00,2019,6,28,13:00,20,,11.6,,58,,19,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 14:00,2019,6,28,14:00,20.3,,8.8,,47,,18,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 15:00,2019,6,28,15:00,20.6,,11.5,,56,,1,,2,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 16:00,2019,6,28,16:00,21.1,,10.2,,50,,20,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 17:00,2019,6,28,17:00,20.2,,9.8,,51,,27,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 18:00,2019,6,28,18:00,17.8,,9.7,,59,,36,,22,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 19:00,2019,6,28,19:00,15.8,,8.7,,62,,2,,19,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 20:00,2019,6,28,20:00,13.5,,8.8,,73,,4,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 21:00,2019,6,28,21:00,12,,11.7,,98,,4,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 22:00,2019,6,28,22:00,11.6,,11.1,,97,,8,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-28 23:00,2019,6,28,23:00,10.3,,10.3,,100,,8,,2,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 0:00,2019,6,29,0:00,10.3,,10.1,,99,,14,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 1:00,2019,6,29,1:00,9.1,,9.1,,100,,30,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 2:00,2019,6,29,2:00,8.3,,8.2,,100,,30,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 3:00,2019,6,29,3:00,8.1,,8.1,,100,,26,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 4:00,2019,6,29,4:00,7.3,,7.2,,100,,25,,1,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 5:00,2019,6,29,5:00,7.1,,7.1,,100,,24,,3,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 6:00,2019,6,29,6:00,10.1,,10.1,,100,,30,,2,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 7:00,2019,6,29,7:00,12.6,,11.8,,95,,30,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 8:00,2019,6,29,8:00,15.6,,11.3,,75,,30,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 9:00,2019,6,29,9:00,16.4,,9.8,,65,,32,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 10:00,2019,6,29,10:00,17.2,,10.3,,64,,32,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 11:00,2019,6,29,11:00,17.4,,10.6,,64,,31,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 12:00,2019,6,29,12:00,12.8,,11.3,,91,,27,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 13:00,2019,6,29,13:00,14.3,,12.7,,90,,25,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 14:00,2019,6,29,14:00,17.1,,8.6,,58,,25,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 15:00,2019,6,29,15:00,15.9,,9.9,,67,,25,,18,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 16:00,2019,6,29,16:00,15.3,,10.1,,71,,26,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-06-29 17:00,2019,6,29,17:00,15.3,,10.9,,75,,25,,15,,,,,,,,,,
